,Unnamed: 0,class,tweet
10993,10993,Anti-State,rt past two decade said life lost terrorist attack pakistan economic câ
10994,10994,Anti-State,rt minister raising slogan âpakistan zindabadâ farmer protest delhi beaten farmer tâ
10995,10995,Anti-State,rt december six gunman affiliated theâ tehrikitaliban pakistanâ ttp conducted terrorist attack theâ â
10996,10996,Anti-State,rt peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormed armyrun primary andâ
10997,10997,Anti-State,yeah right seen ehsanullah ehsan one mastermind attack escaped pak army cuâ
10998,10998,Anti-State,rt paybackbegins take crash nearby building work send teenage survivor one pakistanâs worst eâ
10999,10999,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11000,11000,Anti-State,rt december darkest day pakistanâs long struggle externallysponsored terrorism thought pâ
11001,11001,Anti-State,rt paybackbegins endia real face india involved deadly terrorist attack militaryrun school paâ
11002,11002,Anti-State,december six gunman affiliated tehrikitaliban pakistan ttp conducted terrorist attack onâ
11003,11003,Anti-State,rt organistaion carrying terrorist attack province balochistan liberation army designated terroâ
11004,11004,Anti-State,december six gunman affiliated tehrikitaliban pakistan ttp conducted terrorist attack onâ
11005,11005,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack army pâ
11006,11006,Anti-State,rt india involved deadly terrorist attack militaryrun school pakistan child betweenâ
11007,11007,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack armyâ
11008,11008,Anti-State,rt organistaion carrying terrorist attack province balochistan liberation army designated terroâ
11009,11009,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan ttp conducted terrorist attack armyâ
11010,11010,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack army pâ
11011,11011,Anti-State,rt pakistan custody indian national publicly portrayed terrorist indian agent creating unrâ
11012,11012,Anti-State,peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormed armyrun primarâ
11013,11013,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack army pâ
11014,11014,Anti-State,rt december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack armyâ
11015,11015,Anti-State,rt december six gunman affiliated theâ tehrikitaliban pakistanâ ttp conducted terrorist attack theâ â
11016,11016,Anti-State,rt pakistan custody indian national publicly portrayed terrorist indian agent creating unrâ
11017,11017,Anti-State,december six gunman affiliated theâ tehrikitaliban pakistanâ ttp conducted terrorist attack onâ
11018,11018,Anti-State,rt dec six gunman affiliated tehrikitaliban pakistan ttp conducted terrorist attack armyâ
11019,11019,Anti-State,rt fm qureshi said indian agency tried best fan terrorism across pakistan recent terrorist attack quetta aâ
11020,11020,Anti-State,pakistan custody indian national publicly portrayed terrorist indian agent creatâ
11021,11021,Anti-State,rt warned india planned upscale terrorist activity pakistan paybackbegins
11022,11022,Anti-State,december six gunman affiliated theâ tehrikitaliban pakistanâ ttp conducted terrorist attack onâ
11023,11023,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11024,11024,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11025,11025,Anti-State,rt paybackbeginsu take crash nearby building work send teenage survivor one pakistaâ
11026,11026,Anti-State,rt dark day december ttp foreign proxy terrorist attacked school peshawar pakistan massacringâ
11027,11027,Anti-State,rt uudueuccuuccuuauduucufuuauuuuu peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormed aâ
11028,11028,Anti-State,december six gunman affiliated tehrikitaliban pakistan ttp conducted terrorist attack onâ
11029,11029,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11030,11030,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11031,11031,Anti-State,terrorist incident averted clifton area tuesday magnetic rdx explosive device attached foreâ
11032,11032,Anti-State,rt paybackbegins indian bank found involved money laundering financing terrorist organization teâ
11033,11033,Anti-State,december six gunman affiliated tehrikitaliban pakistan conducted terrorist attack aâ
11034,11034,Anti-State,th anniversary bangladesh liberation war india defeated terrorist pakistan helicopter one army brigâ
11035,11035,Anti-State,rt paybackbegins paybackbegins indian force hand carrying terrorist attack pakistan giviâ
11036,11036,Anti-State,rt always remember december one darkest day life still remember emotional trauma fâ
11037,11037,Anti-State,rt uudueuccuuccuuauduucufuuauuuuu peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormed aâ
11038,11038,Anti-State,rt apstoheaven peshawar school massacre terrorist attack seven heavily armed taliban fighter stormed armyrun pâ
11039,11039,Anti-State,rt fact clear indian involvement terrorist activity pakistan blood martyr ofâ
11040,11040,Anti-State,rt december gunman affiliated tehrikitaliban supported indian agenciesconducted terrorist attackâ
11041,11041,Anti-State,hey pakistani terrorist see pakistan army paint removing ceremonyufd
11042,11042,Anti-State,rt proxy war neighboring country part indian policy india providing financial arm support terroristsâ
11043,11043,Anti-State,th anniversary bangladesh liberation war india defeated terrorist aggressor pakistan â
11044,11044,Anti-State,rt exactlypakistannotreliable pakistan still running terrorist training camp pakistan illegal occupied kasâ
11045,11045,Anti-State,pakistan unstable havâ
11046,11046,Anti-State,rt uudueuccuuccuuauduucufuuauuuuu peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormeâ
11047,11047,Anti-State,rt apsunforgettable apstoheaven former spokesperson terror group whoâ
11048,11048,Anti-State,rt today december terrorist attack army school peshawar pakistan people martâ
11049,11049,Anti-State,exactlypakistannotreliable pakistan still running terrorist training camp pakistan illegal occupiedâ
11050,11050,Anti-State,rt paybackbegins continued violence kashmir heightened threat terrorist tension concern oveâ
11051,11051,Anti-State,rt fact clear indian involvement terrorist activity pakistan blood martyr ofâ
11052,11052,Anti-State,rt always remember december one darkest day life still remember emotional trauma fâ
11053,11053,Anti-State,pakistan army didnt let ali wazir one ptm peacfull right activist attend aps peshawar got arrestedâ
11054,11054,Anti-State,rt apsunforgettable since pakistan suffered hundred terrorist attack across city
11055,11055,Anti-State,rt apsunforgettable becoming victim brutal merciless terrorist act given clarion call rise unitâ
11056,11056,Anti-State,rt brutal terrorist attack aps peshawar year ago day still fresh mind resolve pakistanâsâ
11057,11057,Anti-State,rt proxy war neighboring country part indian policy india providing financial arm support terroristsâ
11058,11058,Anti-State,rt paybackbegins indian state terrorist activity exposed pakistan
11059,11059,Anti-State,rt pakistan say india established terrorist training camp along pakistanafghan border launch attack pakistaâ
11060,11060,Anti-State,rt fact clear indian involvement terrorist activity pakistan blood martyr ofâ
11061,11061,Anti-State,rt pakistan defeated kind terrorism terrorist evil propaganda planned india paybackbegins
11062,11062,Anti-State,th december marked neverlasting effect history pakistan terrible event falâ
11063,11063,Anti-State,rt india involved deadly terrorist attack militaryrun school pakistan child betweenâ
11064,11064,Anti-State,rt barebackedindianterrorism indian terrorism sponsorship recently indian intelligence agency connection terrorist orâ
11065,11065,Anti-State,rt paybackbegins pakistan evidence lndian intelligence agency sponsoring terrorist organization theâ
11066,11066,Anti-State,today mark th anniversary gruesome aps attack shook whole nationuf day six year agoâ
11067,11067,Anti-State,rt paybackbegins indian bank found involved money laundering financing terrorist organization teâ
11068,11068,Anti-State,paybackbegins indian bank found involved money laundering financing terrorist organizatiâ
11069,11069,Anti-State,paybackbeginsu take crash nearby building work send teenage survivor one pakiâ
11070,11070,Anti-State,rt paybackbegins take crash nearby building work send teenage survivor one pakistanâs worst eâ
11071,11071,Anti-State,rt india involved deadly terrorist attack militaryrun school pakistan child betweenâ
11072,11072,Anti-State,india involved deadly terrorist attack militaryrun school pakistan childrenâ
11073,11073,Anti-State,rt december darkest day pakistanâs long struggle externallysponsored terrorism thought pâ
11074,11074,Anti-State,punjab terrorist regiment giving protocol terrorist leader killed thousand innocent people arrestâ
11075,11075,Anti-State,rt paybackbegins paybackbegins indian force hand carrying terrorist attack pakistan giviâ
11076,11076,Anti-State,rt india involved deadly terrorist attack militaryrun school pakistan child betâ
11077,11077,Anti-State,rt uudueuccuuccuuauduucufuuauuuuu peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormedâ
11078,11078,Anti-State,indian army indian government financial support isisthey spred terrorism world special pakistaâ
11079,11079,Anti-State,rt paybackbegins pakistan evidence lndian intelligence agency sponsoring terrorist organization theâ
11080,11080,Anti-State,rt brutal terrorist attack aps peshawar year ago day still fresh mind resolve pakistanâsâ
11081,11081,Anti-State,rt pakistan custody indian national publicly portrayed terrorist indian agent creatingâ
11082,11082,Anti-State,rt uudueuccuuccuuauduucufuuauuuuu peshawar school massacreâ terroristâ attack seven heavily armedâ talibanâ fighter stormeâ
11083,11083,Anti-State,rt apsunforgettable becoming victim brutal merciless terrorist act given clarion call rise unitâ
11084,11084,Anti-State,rt pakistan custody indian national publicly portrayed terrorist indian agent creatingâ
11085,11085,Anti-State,rt india involved deadly terrorist attack militaryrun school pakistan child betweenâ
11086,11086,Anti-State,rt december darkest day pakistanâs long struggle externallysponsored terrorism thought pâ
